1,-0.748317
2,-1.27898
3,-1.75209
4,-1.72842
5,-1.54583
6,-2.16013
7,-1.20328
8,-1.21425
9,-0.956314
10,-1.01738
11,-0.135673
12,0.596412
13,1.18109
14,1.98039
15,2.20101
16,1.56908
17,0.958372
18,1.40517
19,1.40517
20,1.1366
21,0.438835
22,-0.525736
23,-0.855726
24,-0.289211
25,0.236279
26,0.992562
27,1.04659
28,0.807912
29,0.678185
30,-0.228524
31,-0.359205
32,0.479656
33,0.479656
34,-0.403624
35,-0.320343
36,-0.824463
37,-0.678389
38,-0.678389
39,0.0273704
40,0.702134
41,-0.265378
42,-0.835749
43,-0.181649
44,-0.169581
45,-0.00785064
46,-0.372664
47,-0.0109844
48,0.571493
49,-0.0156265
50,0.903125
51,1.51407
52,2.43684
53,3.24599
54,2.53968
55,2.53968
56,3.46874
57,3.57367
58,4.12049
59,3.74276
60,3.23513
61,3.84575
62,3.36701
63,2.93204
64,2.56444
65,3.51631
66,3.70233
67,2.86266
68,2.37069
69,3.00027
70,3.15641
71,2.19762
72,1.42329
73,1.22794
74,2.13883
75,2.9551
76,2.95946
77,3.78153
78,2.90036
79,3.22132
80,4.04568
81,3.57788
82,3.9576
83,3.32817
84,2.54102
85,1.75402
86,1.11469
87,0.892183
88,1.56991
89,1.4118
90,0.686757
91,0.18553
92,-0.154134
93,-0.950251
94,-1.6064
95,-1.21262
96,-1.36138
97,-2.05458
98,-1.37558
99,-0.383903
100,0.151362
101,-0.639254
102,-1.30503
103,-2.01019
104,-2.79842
105,-3.29906
106,-4.1318
107,-3.72285
108,-3.85905
109,-3.96328
110,-3.21112
111,-3.51103
112,-2.8364
113,-3.32315
114,-4.00367
115,-4.33593
116,-5.03208
117,-5.03087
118,-5.03087
119,-5.63594
120,-5.72604
121,-6.47349
122,-6.06219
123,-5.27912
124,-5.27912
125,-4.89478
126,-5.6018
127,-5.44918
128,-6.28664
129,-5.72339
130,-6.28447
131,-6.28447
132,-5.85368
133,-6.09136
134,-5.4285
135,-4.54164
136,-4.54164
137,-3.60224
138,-3.69391
139,-4.34507
140,-3.53667
141,-4.27501
142,-4.05343
143,-4.50059
144,-4.77413
145,-5.45622
146,-5.92804
147,-5.59186
148,-6.21611
149,-5.50774
150,-4.52709
151,-4.82786
152,-4.6419
153,-3.98905
154,-4.11865
155,-3.61167
156,-2.83146
157,-3.42387
158,-2.78965
159,-2.83863
160,-2.83863
161,-2.83537
162,-2.4452
163,-2.12167
164,-2.82182
165,-2.91524
166,-3.1323
167,-3.22433
168,-3.35128
169,-3.35911
170,-3.52081
171,-3.52081
172,-3.43442
173,-3.66665
174,-3.66665
175,-3.44878
176,-3.45997
177,-3.0366
178,-2.5506
179,-2.45736
180,-2.39267
181,-2.47426
182,-1.52088
183,-1.70757
184,-2.52474
185,-2.43727
186,-2.69476
187,-2.72829
188,-1.90012
189,-2.1106
190,-2.37225
191,-3.33055
192,-2.41397
193,-3.0366
194,-2.90446
195,-3.69023
196,-4.4122
197,-5.32154
198,-6.26508
199,-5.97277
200,-4.97679
201,-4.95668
202,-4.95668
203,-4.95668
204,-4.94042
205,-5.24873
206,-5.50499
207,-6.46618
208,-6.20605
209,-6.58055
210,-6.50462
211,-5.94607
212,-6.1991
213,-5.90419
214,-6.64319
215,-6.33199
216,-6.07573
217,-5.3821
218,-5.3821
219,-5.29333
220,-5.29333
221,-5.29333
222,-4.66372
223,-4.66372
224,-4.66372
225,-5.65441
226,-5.0914
227,-4.90506
228,-5.60213
229,-5.39528
230,-4.83474
231,-3.9732
232,-3.9732
233,-4.92845
234,-4.95962
235,-5.18374
236,-4.21453
237,-3.35783
238,-4.16532
239,-3.72212
240,-4.58108
241,-5.57142
242,-6.27821
243,-6.27821
244,-5.89072
245,-6.57775
246,-7.10088
247,-6.13063
248,-5.48532
249,-4.66348
250,-4.58256
251,-4.81845
252,-4.06155
253,-4.97253
254,-5.55817
255,-4.55885
256,-5.14832
257,-4.7983
258,-4.7983
259,-4.36264
260,-5.17805
261,-5.17243
262,-4.85809
263,-5.33212
264,-6.23213
265,-7.21537
266,-7.69801
267,-7.46944
268,-8.02102
269,-7.74774
270,-7.24338
271,-8.03333
272,-7.53895
273,-7.83141
274,-8.40787
275,-7.5579
276,-7.90181
277,-8.32814
278,-7.43187
279,-6.77766
280,-6.06687
281,-5.22916
282,-4.70708
283,-5.15417
284,-6.07855
285,-6.46971
286,-6.84415
287,-6.83992
288,-7.72611
289,-7.57493
290,-7.42619
291,-7.02441
292,-6.83243
293,-7.61779
294,-6.92719
295,-6.30456
296,-5.77575
297,-4.78671
298,-4.07891
299,-3.26156
300,-3.36919
301,-4.19474
302,-3.34658
303,-3.30956
304,-3.43887
305,-4.12997
306,-4.41976
307,-3.88104
308,-3.37972
309,-4.25236
310,-4.60202
311,-4.7781
312,-4.98647
313,-5.40496
314,-4.84727
315,-5.55461
316,-5.83515
317,-5.83515
318,-4.91637
319,-5.36816
320,-5.36816
321,-5.36816
322,-5.36816
323,-5.14163
324,-5.94342
325,-5.69823
326,-4.82869
327,-5.58349
328,-6.41569
329,-5.53498
330,-6.09892
331,-6.70285
332,-6.35423
333,-5.36661
334,-6.08647
335,-6.03495
336,-7.02568
337,-6.88665
338,-6.42631
339,-7.02322
340,-6.54445
341,-5.6776
342,-5.55227
343,-4.85593
344,-5.67589
345,-5.67589
346,-5.77288
347,-5.40149
348,-6.17685
349,-6.62052
350,-6.82686
351,-7.54356
352,-7.96307
353,-7.49729
354,-6.86472
355,-6.86472
356,-7.66048
357,-6.72556
358,-7.69847
359,-7.17885
360,-7.01906
361,-7.69193
362,-7.48889
363,-8.33143
364,-8.15066
365,-7.9001
366,-8.55908
367,-7.77468
368,-7.00736
369,-7.00736
370,-6.75229
371,-7.67897
372,-7.67897
373,-7.51307
374,-7.57712
375,-7.61909
376,-7.61909
377,-8.31705
378,-7.5865
379,-7.27038
380,-6.87412
381,-7.33599
382,-6.93689
383,-6.34816
384,-6.53636
385,-6.92426
386,-7.56089
387,-8.13417
388,-8.74175
389,-8.74175
390,-9.17153
391,-9.81412
392,-9.81412
393,-9.81412
394,-9.14113
395,-8.33131
396,-7.75878
397,-7.827
398,-7.06301
399,-7.34737
400,-7.34737
401,-8.31608
402,-9.30075
403,-9.79742
404,-8.8303
405,-8.2695
406,-8.45562
407,-8.45562
408,-8.19227
409,-7.59249
410,-7.56349
411,-7.34938
412,-7.73834
413,-6.94649
414,-7.82284
415,-8.16759
416,-8.78679
417,-8.99887
418,-8.01518
419,-8.02494
420,-8.91288
421,-8.29725
422,-7.92079
423,-7.80468
424,-7.96785
425,-8.52541
426,-8.20067
427,-7.35083
428,-7.97353
429,-8.87046
430,-9.49117
431,-9.00465
432,-9.24108
433,-9.24108
434,-9.37021
435,-9.37021
436,-8.71289
437,-8.96956
438,-8.96956
439,-8.96956
440,-9.2141
441,-9.30214
442,-9.20407
443,-8.43066
444,-7.93839
445,-8.04069
446,-8.0908
447,-8.26466
448,-7.5042
449,-8.37085
450,-7.49854
451,-7.90696
452,-8.39981
453,-9.35064
454,-8.95928
455,-9.24556
456,-8.94606
457,-9.44436
458,-9.44436
459,-9.65465
460,-8.92838
461,-9.07122
462,-9.07122
463,-9.07122
464,-8.69519
465,-7.98325
466,-8.3992
467,-8.3992
468,-8.04677
469,-7.0983
470,-6.12316
471,-5.90927
472,-5.35909
473,-5.35909
474,-5.35909
475,-6.16002
476,-6.16002
477,-5.85518
478,-5.39805
479,-5.79698
480,-5.79698
