-6,1.56827e-10
-5.976,3.37839e-10
-5.952,5.46645e-10
-5.928,7.87373e-10
-5.904,1.06474e-09
-5.88,1.38415e-09
-5.856,1.75176e-09
-5.832,2.17459e-09
-5.808,2.66066e-09
-5.784,3.21911e-09
-5.76,3.86035e-09
-5.736,4.59622e-09
-5.712,5.4402e-09
-5.688,6.40763e-09
-5.664,7.51592e-09
-5.64,8.78485e-09
-5.616,1.02369e-08
-5.592,1.18974e-08
-5.568,1.37954e-08
-5.544,1.59634e-08
-5.52,1.84385e-08
-5.496,2.12627e-08
-5.472,2.44831e-08
-5.448,2.81534e-08
-5.424,3.23339e-08
-5.4,3.70928e-08
-5.376,4.25071e-08
-5.352,4.86635e-08
-5.328,5.56596e-08
-5.304,6.36054e-08
-5.28,7.26246e-08
-5.256,8.28563e-08
-5.232,9.44569e-08
-5.208,1.07602e-07
-5.184,1.22488e-07
-5.16,1.39337e-07
-5.136,1.58396e-07
-5.112,1.79943e-07
-5.088,2.04288e-07
-5.064,2.31779e-07
-5.04,2.62805e-07
-5.016,2.978e-07
-4.992,3.37248e-07
-4.968,3.81692e-07
-4.944,4.31735e-07
-4.92,4.88049e-07
-4.896,5.51384e-07
-4.872,6.22575e-07
-4.848,7.02551e-07
-4.824,7.92342e-07
-4.8,8.93095e-07
-4.776,1.00609e-06
-4.752,1.13272e-06
-4.728,1.27458e-06
-4.704,1.43339e-06
-4.68,1.61107e-06
-4.656,1.80976e-06
-4.632,2.03182e-06
-4.608,2.27983e-06
-4.584,2.55669e-06
-4.56,2.86557e-06
-4.536,3.20997e-06
-4.512,3.59376e-06
-4.488,4.02119e-06
-4.464,4.49696e-06
-4.44,5.02622e-06
-4.416,5.61465e-06
-4.392,6.26849e-06
-4.368,6.99459e-06
-4.344,7.80047e-06
-4.32,8.69439e-06
-4.296,9.68539e-06
-4.272,1.07834e-05
-4.248,1.19992e-05
-4.224,1.33448e-05
-4.2,1.4833e-05
-4.176,1.64781e-05
-4.152,1.82956e-05
-4.128,2.03024e-05
-4.104,2.25169e-05
-4.08,2.49591e-05
-4.056,2.76511e-05
-4.032,3.06166e-05
-4.008,3.38815e-05
-3.984,3.74739e-05
-3.96,4.14245e-05
-3.936,4.57665e-05
-3.912,5.05358e-05
-3.888,5.57716e-05
-3.864,6.15162e-05
-3.84,6.78153e-05
-3.816,7.47185e-05
-3.792,8.22794e-05
-3.768,9.05558e-05
-3.744,9.96104e-05
-3.72,0.000109511
-3.696,0.000120329
-3.672,0.000132144
-3.648,0.00014504
-3.624,0.000159108
-3.6,0.000174445
-3.576,0.000191156
-3.552,0.000209355
-3.528,0.000229162
-3.504,0.000250706
-3.48,0.000274127
-3.456,0.000299573
-3.432,0.000327203
-3.408,0.000357189
-3.384,0.000389711
-3.36,0.000424965
-3.336,0.000463157
-3.312,0.000504508
-3.288,0.000549255
-3.264,0.000597648
-3.24,0.000649953
-3.216,0.000706456
-3.192,0.000767457
-3.168,0.000833276
-3.144,0.000904254
-3.12,0.000980751
-3.096,0.00106315
-3.072,0.00115185
-3.048,0.00124728
-3.024,0.0013499
-3,0.00146017
-2.976,0.00157861
-2.952,0.00170575
-2.928,0.00184214
-2.904,0.00198837
-2.88,0.00214507
-2.856,0.00231289
-2.832,0.00249251
-2.808,0.00268465
-2.784,0.00289007
-2.76,0.00310955
-2.736,0.00334393
-2.712,0.00359407
-2.688,0.00386088
-2.664,0.0041453
-2.64,0.00444833
-2.616,0.00477099
-2.592,0.00511436
-2.568,0.00547955
-2.544,0.00586774
-2.52,0.00628013
-2.496,0.00671797
-2.472,0.00718258
-2.448,0.0076753
-2.424,0.00819753
-2.4,0.00875073
-2.376,0.00933639
-2.352,0.00995605
-2.328,0.0106113
-2.304,0.0113038
-2.28,0.0120353
-2.256,0.0128075
-2.232,0.0136221
-2.208,0.0144811
-2.184,0.0153863
-2.16,0.0163397
-2.136,0.0173432
-2.112,0.0183989
-2.088,0.0195089
-2.064,0.0206752
-2.04,0.0219
-2.016,0.0231855
-1.992,0.024534
-1.968,0.0259477
-1.944,0.0274289
-1.92,0.02898
-1.896,0.0306033
-1.872,0.0323012
-1.848,0.034076
-1.824,0.0359303
-1.8,0.0378665
-1.776,0.0398869
-1.752,0.0419941
-1.728,0.0441905
-1.704,0.0464787
-1.68,0.0488609
-1.656,0.0513397
-1.632,0.0539176
-1.608,0.0565969
-1.584,0.0593799
-1.56,0.0622692
-1.536,0.0652669
-1.512,0.0683754
-1.488,0.071597
-1.464,0.0749337
-1.44,0.0783878
-1.416,0.0819612
-1.392,0.085656
-1.368,0.0894742
-1.344,0.0934175
-1.32,0.0974877
-1.296,0.101687
-1.272,0.106016
-1.248,0.110476
-1.224,0.11507
-1.2,0.119797
-1.176,0.124661
-1.152,0.12966
-1.128,0.134797
-1.104,0.140071
-1.08,0.145484
-1.056,0.151036
-1.032,0.156727
-1.008,0.162558
-0.984,0.168528
-0.96,0.174637
-0.936,0.180884
-0.912,0.18727
-0.888,0.193794
-0.864,0.200454
-0.84,0.20725
-0.816,0.21418
-0.792,0.221244
-0.768,0.228438
-0.744,0.235762
-0.72,0.243214
-0.696,0.250792
-0.672,0.258492
-0.648,0.266314
-0.624,0.274253
-0.6,0.282308
-0.576,0.290474
-0.552,0.29875
-0.528,0.307131
-0.504,0.315614
-0.48,0.324195
-0.456,0.332871
-0.432,0.341637
-0.408,0.350489
-0.384,0.359424
-0.36,0.368435
-0.336,0.37752
-0.312,0.386673
-0.288,0.39589
-0.264,0.405165
-0.24,0.414494
-0.216,0.423871
-0.192,0.433292
-0.168,0.44275
-0.144,0.452242
-0.12,0.46176
-0.096,0.471301
-0.072,0.480858
-0.048,0.490426
-0.024,0.5
5.04458e-15,0.509574
0.024,0.519142
0.048,0.528699
0.072,0.53824
0.096,0.547758
0.12,0.55725
0.144,0.566708
0.168,0.576129
0.192,0.585506
0.216,0.594835
0.24,0.60411
0.264,0.613327
0.288,0.62248
0.312,0.631565
0.336,0.640576
0.36,0.649511
0.384,0.658363
0.408,0.667129
0.432,0.675805
0.456,0.684386
0.48,0.692869
0.504,0.70125
0.528,0.709526
0.552,0.717692
0.576,0.725747
0.6,0.733686
0.624,0.741508
0.648,0.749208
0.672,0.756786
0.696,0.764238
0.72,0.771562
0.744,0.778756
0.768,0.78582
0.792,0.79275
0.816,0.799546
0.84,0.806206
0.864,0.81273
0.888,0.819116
0.912,0.825363
0.936,0.831472
0.96,0.837442
0.984,0.843273
1.008,0.848964
1.032,0.854516
1.056,0.859929
1.08,0.865203
1.104,0.87034
1.128,0.875339
1.152,0.880203
1.176,0.88493
1.2,0.889524
1.224,0.893984
1.248,0.898313
1.272,0.902512
1.296,0.906582
1.32,0.910526
1.344,0.914344
1.368,0.918039
1.392,0.921612
1.416,0.925066
1.44,0.928403
1.464,0.931625
1.488,0.934733
1.512,0.937731
1.536,0.94062
1.56,0.943403
1.584,0.946082
1.608,0.94866
1.632,0.951139
1.656,0.953521
1.68,0.955809
1.704,0.958006
1.728,0.960113
1.752,0.962134
1.776,0.96407
1.8,0.965924
1.824,0.967699
1.848,0.969397
1.872,0.97102
1.896,0.972571
1.92,0.974052
1.944,0.975466
1.968,0.976814
1.992,0.9781
2.016,0.979325
2.04,0.980491
2.064,0.981601
2.088,0.982657
2.112,0.98366
2.136,0.984614
2.16,0.985519
2.184,0.986378
2.208,0.987193
2.232,0.987965
2.256,0.988696
2.28,0.989389
2.304,0.990044
2.328,0.990664
2.352,0.991249
2.376,0.991802
2.4,0.992325
2.424,0.992817
2.448,0.993282
2.472,0.99372
2.496,0.994132
2.52,0.99452
2.544,0.994886
2.568,0.995229
2.592,0.995552
2.616,0.995855
2.64,0.996139
2.664,0.996406
2.688,0.996656
2.712,0.99689
2.736,0.99711
2.76,0.997315
2.784,0.997507
2.808,0.997687
2.832,0.997855
2.856,0.998012
2.88,0.998158
2.904,0.998294
2.928,0.998421
2.952,0.99854
2.976,0.99865
3,0.998753
3.024,0.998848
3.048,0.998937
3.072,0.999019
3.096,0.999096
3.12,0.999167
3.144,0.999233
3.168,0.999294
3.192,0.99935
3.216,0.999402
3.24,0.999451
3.264,0.999495
3.288,0.999537
3.312,0.999575
3.336,0.99961
3.36,0.999643
3.384,0.999673
3.408,0.9997
3.432,0.999726
3.456,0.999749
3.48,0.999771
3.504,0.999791
3.528,0.999809
3.552,0.999826
3.576,0.999841
3.6,0.999855
3.624,0.999868
3.648,0.99988
3.672,0.99989
3.696,0.9999
3.72,0.999909
3.744,0.999918
3.768,0.999925
3.792,0.999932
3.816,0.999938
3.84,0.999944
3.864,0.999949
3.888,0.999954
3.912,0.999959
3.936,0.999963
3.96,0.999966
3.984,0.999969
4.008,0.999972
4.032,0.999975
4.056,0.999977
4.08,0.99998
4.104,0.999982
4.128,0.999984
4.152,0.999985
4.176,0.999987
4.2,0.999988
4.224,0.999989
4.248,0.99999
4.272,0.999991
4.296,0.999992
4.32,0.999993
4.344,0.999994
4.368,0.999994
4.392,0.999995
4.416,0.999996
4.44,0.999996
4.464,0.999996
4.488,0.999997
4.512,0.999997
4.536,0.999997
4.56,0.999998
4.584,0.999998
4.608,0.999998
4.632,0.999998
4.656,0.999999
4.68,0.999999
4.704,0.999999
4.728,0.999999
4.752,0.999999
4.776,0.999999
4.8,0.999999
4.824,0.999999
4.848,0.999999
4.872,1
4.896,1
4.92,1
4.944,1
4.968,1
4.992,1
5.016,1
5.04,1
5.064,1
5.088,1
5.112,1
5.136,1
5.16,1
5.184,1
5.208,1
5.232,1
5.256,1
5.28,1
5.304,1
5.328,1
5.352,1
5.376,1
5.4,1
5.424,1
5.448,1
5.472,1
5.496,1
5.52,1
5.544,1
5.568,1
5.592,1
5.616,1
5.64,1
5.664,1
5.688,1
5.712,1
5.736,1
5.76,1
5.784,1
5.808,1
5.832,1
5.856,1
5.88,1
5.904,1
5.928,1
5.952,1
5.976,1
